"industry","gender","condition","age","time_code","volume","ratio"
"全産業","女","完全失業者","25～29歳","2014-06",150000,5.8
"全産業","女","完全失業者","25～29歳","2014-07",120000,4.6
"全産業","女","完全失業者","25～29歳","2014-08",120000,4.6
"全産業","女","完全失業者","25～29歳","2014-09",110000,4.2
"全産業","女","完全失業者","25～29歳","2014-10",120000,4.6
"全産業","女","完全失業者","25～29歳","2014-11",120000,4.6
"全産業","女","完全失業者","25～29歳","2014-12",100000,3.8
"全産業","女","完全失業者","25～29歳","2015-01",110000,4.3
"全産業","女","完全失業者","25～29歳","2015-02",120000,4.7
"全産業","女","完全失業者","25～29歳","2015-03",120000,4.7
"全産業","女","完全失業者","25～29歳","2015-04",150000,5.9
"全産業","女","完全失業者","25～29歳","2015-05",120000,4.7
"全産業","女","完全失業者","25～29歳","2015-06",120000,4.6
"全産業","女","完全失業者","25～29歳","2015-07",160000,6.2
"全産業","女","完全失業者","25～29歳","2015-08",130000,5.1
"全産業","女","完全失業者","25～29歳","2015-09",90000,3.5
"全産業","女","完全失業者","25～29歳","2015-10",90000,3.5
"全産業","女","完全失業者","25～29歳","2015-11",120000,4.7
"全産業","女","完全失業者","25～29歳","2015-12",110000,4.4
"全産業","女","完全失業者","25～29歳","2016-01",90000,3.5
"全産業","女","完全失業者","25～29歳","2016-02",100000,3.9
"全産業","女","完全失業者","25～29歳","2016-03",80000,3.2
"全産業","女","完全失業者","25～29歳","2016-04",150000,5.9
"全産業","女","完全失業者","25～29歳","2016-05",120000,4.7
"全産業","女","完全失業者","25～29歳","2016-06",110000,4.2
"全産業","女","完全失業者","25～29歳","2016-07",140000,5.4
"全産業","女","完全失業者","25～29歳","2016-08",130000,5.1
"全産業","女","完全失業者","25～29歳","2016-09",90000,3.6
"全産業","女","完全失業者","25～29歳","2016-10",100000,3.9
"全産業","女","完全失業者","25～29歳","2016-11",130000,5
"全産業","女","完全失業者","25～29歳","2016-12",90000,3.6
"全産業","女","完全失業者","25～29歳","2017-01",90000,3.5
"全産業","女","完全失業者","25～29歳","2017-02",90000,3.6
"全産業","女","完全失業者","25～29歳","2017-03",110000,4.3
"全産業","女","完全失業者","25～29歳","2017-04",130000,5.1
"全産業","女","完全失業者","25～29歳","2017-05",90000,3.6
"全産業","女","完全失業者","25～29歳","2017-06",120000,4.8
"全産業","女","完全失業者","25～29歳","2017-07",110000,4.3
"全産業","女","完全失業者","25～29歳","2017-08",100000,4
"全産業","女","完全失業者","25～29歳","2017-09",90000,3.6
"全産業","女","完全失業者","25～29歳","2017-10",90000,3.5
"全産業","女","完全失業者","25～29歳","2017-11",70000,2.8
"全産業","女","完全失業者","25～29歳","2017-12",90000,3.5
"全産業","女","完全失業者","25～29歳","2018-01",100000,3.9
"全産業","女","完全失業者","25～29歳","2018-02",90000,3.5
"全産業","女","完全失業者","25～29歳","2018-03",90000,3.5
"全産業","女","完全失業者","25～29歳","2018-04",90000,3.5
"全産業","女","完全失業者","25～29歳","2018-05",80000,3.1
"全産業","女","完全失業者","25～29歳","2018-06",110000,4.3
"全産業","女","完全失業者","25～29歳","2018-07",100000,3.9
"全産業","女","完全失業者","25～29歳","2018-08",80000,3.1
"全産業","女","完全失業者","25～29歳","2018-09",90000,3.5
"全産業","女","完全失業者","25～29歳","2018-10",80000,3.1
"全産業","女","完全失業者","25～29歳","2018-11",110000,4.3
"全産業","女","完全失業者","25～29歳","2018-12",80000,3.2
"全産業","女","完全失業者","25～29歳","2019-01",90000,3.6
"全産業","女","完全失業者","25～29歳","2019-02",80000,3.2
"全産業","女","完全失業者","25～29歳","2019-03",90000,3.5
"全産業","女","完全失業者","25～29歳","2019-04",110000,4.3
"全産業","女","完全失業者","25～29歳","2019-05",80000,3.2
"全産業","女","完全失業者","25～29歳","2019-06",70000,2.7
"全産業","女","完全失業者","25～29歳","2019-07",80000,3.1
"全産業","女","完全失業者","25～29歳","2019-08",90000,3.5
"全産業","女","完全失業者","25～29歳","2019-09",90000,3.5
"全産業","女","完全失業者","25～29歳","2019-10",100000,3.8
"全産業","女","完全失業者","25～29歳","2019-11",80000,3.1
"全産業","女","完全失業者","25～29歳","2019-12",70000,2.7
"全産業","女","完全失業者","25～29歳","2020-01",100000,3.8
"全産業","女","完全失業者","25～29歳","2020-02",110000,4.2
"全産業","女","完全失業者","25～29歳","2020-03",90000,3.4
"全産業","女","完全失業者","25～29歳","2020-04",90000,3.5
"全産業","女","完全失業者","25～29歳","2020-05",100000,3.8
"全産業","女","完全失業者","25～29歳","2020-06",120000,4.5
"全産業","女","完全失業者","25～29歳","2020-07",110000,4.2
"全産業","女","完全失業者","25～29歳","2020-08",140000,5.4
"全産業","女","完全失業者","25～29歳","2020-09",120000,4.6
"全産業","女","完全失業者","25～29歳","2020-10",130000,4.9
"全産業","女","完全失業者","25～29歳","2020-11",100000,3.8
"全産業","女","完全失業者","25～29歳","2020-12",100000,3.8
"全産業","女","完全失業者","25～29歳","2021-01",110000,4.2
"全産業","女","完全失業者","25～29歳","2021-02",120000,4.5
"全産業","女","完全失業者","25～29歳","2021-03",80000,3
"全産業","女","完全失業者","25～29歳","2021-04",90000,3.4
"全産業","女","完全失業者","25～29歳","2021-05",100000,3.7
"全産業","女","完全失業者","25～29歳","2021-06",110000,4.1
"全産業","女","完全失業者","25～29歳","2021-07",100000,3.7
"全産業","女","完全失業者","25～29歳","2021-08",110000,3.8
"全産業","女","完全失業者","25～29歳","2021-09",100000,3.4
"全産業","女","完全失業者","25～29歳","2021-10",110000,4.2
"全産業","女","完全失業者","25～29歳","2021-11",80000,3
"全産業","女","完全失業者","25～29歳","2021-12",80000,3
"全産業","女","完全失業者","25～29歳","2022-01",110000,4.1
"全産業","女","完全失業者","25～29歳","2022-02",120000,4.4
"全産業","女","完全失業者","25～29歳","2022-03",100000,3.7
"全産業","女","完全失業者","25～29歳","2022-04",90000,3.3
"全産業","女","完全失業者","25～29歳","2022-05",100000,3.7
"全産業","女","完全失業者","25～29歳","2022-06",100000,3.7
"全産業","女","完全失業者","25～29歳","2022-07",80000,2.9
"全産業","女","完全失業者","25～29歳","2022-08",90000,3.3
"全産業","女","完全失業者","25～29歳","2022-09",100000,3.7
"全産業","女","完全失業者","25～29歳","2022-10",70000,2.6
"全産業","女","完全失業者","25～29歳","2022-11",80000,2.9
"全産業","女","完全失業者","25～29歳","2022-12",90000,3.3
"全産業","女","完全失業者","25～29歳","2023-01",100000,3.7
"全産業","女","完全失業者","25～29歳","2023-02",90000,3.3
"全産業","女","完全失業者","25～29歳","2023-03",120000,4.3
"全産業","女","完全失業者","25～29歳","2023-04",120000,4.4
"全産業","女","完全失業者","25～29歳","2023-05",100000,3.6
"全産業","女","完全失業者","25～29歳","2023-06",100000,3.6
"全産業","女","完全失業者","25～29歳","2023-07",100000,3.6
"全産業","女","完全失業者","25～29歳","2023-08",110000,3.9
"全産業","女","完全失業者","25～29歳","2023-09",140000,5
"全産業","女","完全失業者","25～29歳","2023-10",130000,4.7
"全産業","女","完全失業者","25～29歳","2023-11",100000,3.6
"全産業","女","完全失業者","25～29歳","2023-12",80000,2.9
"全産業","女","完全失業者","25～29歳","2024-01",110000,4
"全産業","女","完全失業者","25～29歳","2024-02",130000,4.7
"全産業","女","完全失業者","25～29歳","2024-03",130000,4.6
"全産業","女","完全失業者","25～29歳","2024-04",140000,4.9
"全産業","女","完全失業者","25～29歳","2024-05",110000,4
"全産業","女","完全失業者","25～29歳","2024-06",100000,3.6
"全産業","女","完全失業者","25～29歳","2024-07",130000,4.6
"全産業","女","完全失業者","25～29歳","2024-08",120000,4.2
"全産業","女","完全失業者","25～29歳","2024-09",120000,4.2
"全産業","女","完全失業者","25～29歳","2024-10",90000,3.2
"全産業","女","完全失業者","25～29歳","2024-11",90000,3.2
"全産業","女","完全失業者","25～29歳","2024-12",90000,3.2
"全産業","女","完全失業者","25～29歳","2025-01",90000,3.2
"全産業","女","完全失業者","25～29歳","2025-02",110000,3.9
"全産業","女","完全失業者","25～29歳","2025-03",120000,4.2
"全産業","女","完全失業者","25～29歳","2025-04",130000,4.5
"全産業","女","完全失業者","25～29歳","2025-05",100000,3.5
"全産業","女","完全失業者","25～29歳","2025-06",80000,2.8
"全産業","女","完全失業者","25～29歳","2025-07",90000,3.1
"全産業","女","完全失業者","25～29歳","2025-08",90000,3.1
"全産業","女","完全失業者","30～34歳","1968-01",30000,1.5
"全産業","女","完全失業者","30～34歳","1968-02",30000,1.5
"全産業","女","完全失業者","30～34歳","1968-03",40000,2
"全産業","女","完全失業者","30～34歳","1968-04",20000,0.9
"全産業","女","完全失業者","30～34歳","1968-05",20000,0.9
"全産業","女","完全失業者","30～34歳","1968-06",20000,0.9
"全産業","女","完全失業者","30～34歳","1968-07",30000,1.4
"全産業","女","完全失業者","30～34歳","1968-08",50000,2.4
"全産業","女","完全失業者","30～34歳","1968-09",30000,1.4
"全産業","女","完全失業者","30～34歳","1968-10",20000,1
"全産業","女","完全失業者","30～34歳","1968-11",20000,1
"全産業","女","完全失業者","30～34歳","1968-12",10000,0.5
"全産業","女","完全失業者","30～34歳","1969-01",30000,1.6
"全産業","女","完全失業者","30～34歳","1969-02",20000,1
"全産業","女","完全失業者","30～34歳","1969-03",30000,1.5
"全産業","女","完全失業者","30～34歳","1969-04",30000,1.5
"全産業","女","完全失業者","30～34歳","1969-05",30000,1.4
"全産業","女","完全失業者","30～34歳","1969-06",30000,1.4
"全産業","女","完全失業者","30～34歳","1969-07",20000,1
"全産業","女","完全失業者","30～34歳","1969-08",30000,1.5
"全産業","女","完全失業者","30～34歳","1969-09",30000,1.4
"全産業","女","完全失業者","30～34歳","1969-10",20000,0.9
"全産業","女","完全失業者","30～34歳","1969-11",20000,1
"全産業","女","完全失業者","30～34歳","1969-12",20000,1
"全産業","女","完全失業者","30～34歳","1970-01",20000,1
"全産業","女","完全失業者","30～34歳","1970-02",20000,1
"全産業","女","完全失業者","30～34歳","1970-03",20000,1
"全産業","女","完全失業者","30～34歳","1970-04",20000,1
"全産業","女","完全失業者","30～34歳","1970-05",40000,1.9
"全産業","女","完全失業者","30～34歳","1970-06",30000,1.5
"全産業","女","完全失業者","30～34歳","1970-07",20000,1
"全産業","女","完全失業者","30～34歳","1970-08",20000,1
"全産業","女","完全失業者","30～34歳","1970-09",20000,1
"全産業","女","完全失業者","30～34歳","1970-10",10000,0.5
"全産業","女","完全失業者","30～34歳","1970-11",10000,0.5
"全産業","女","完全失業者","30～34歳","1970-12",20000,1
"全産業","女","完全失業者","30～34歳","1971-01",20000,1.1
"全産業","女","完全失業者","30～34歳","1971-02",30000,1.6
"全産業","女","完全失業者","30～34歳","1971-03",30000,1.5
"全産業","女","完全失業者","30～34歳","1971-04",20000,1
"全産業","女","完全失業者","30～34歳","1971-05",20000,1
"全産業","女","完全失業者","30～34歳","1971-06",20000,1
"全産業","女","完全失業者","30～34歳","1971-07",20000,1
"全産業","女","完全失業者","30～34歳","1971-08",30000,1.5
"全産業","女","完全失業者","30～34歳","1971-09",30000,1.6
"全産業","女","完全失業者","30～34歳","1971-10",40000,2
"全産業","女","完全失業者","30～34歳","1971-11",20000,1
"全産業","女","完全失業者","30～34歳","1971-12",10000,0.5
"全産業","女","完全失業者","30～34歳","1972-01",60000,3.1
"全産業","女","完全失業者","30～34歳","1972-02",20000,1.1
"全産業","女","完全失業者","30～34歳","1972-03",30000,1.6
"全産業","女","完全失業者","30～34歳","1972-04",40000,2
"全産業","女","完全失業者","30～34歳","1972-05",30000,1.5
"全産業","女","完全失業者","30～34歳","1972-06",20000,1
"全産業","女","完全失業者","30～34歳","1972-07",20000,1
"全産業","女","完全失業者","30～34歳","1972-08",30000,1.5
"全産業","女","完全失業者","30～34歳","1972-09",10000,0.5
"全産業","女","完全失業者","30～34歳","1972-10",20000,1
"全産業","女","完全失業者","30～34歳","1972-11",20000,1
"全産業","女","完全失業者","30～34歳","1972-12",20000,1
"全産業","女","完全失業者","30～34歳","1973-01",20000,1
"全産業","女","完全失業者","30～34歳","1973-02",30000,1.5
"全産業","女","完全失業者","30～34歳","1973-03",30000,1.5
"全産業","女","完全失業者","30～34歳","1973-04",20000,1
"全産業","女","完全失業者","30～34歳","1973-05",20000,1
"全産業","女","完全失業者","30～34歳","1973-06",30000,1.4
"全産業","女","完全失業者","30～34歳","1973-07",20000,0.9
"全産業","女","完全失業者","30～34歳","1973-08",20000,1
"全産業","女","完全失業者","30～34歳","1973-09",10000,0.5
"全産業","女","完全失業者","30～34歳","1973-10",30000,1.3
"全産業","女","完全失業者","30～34歳","1973-11",20000,0.9
"全産業","女","完全失業者","30～34歳","1973-12",30000,1.5
"全産業","女","完全失業者","30～34歳","1974-01",40000,1.9
"全産業","女","完全失業者","30～34歳","1974-02",40000,2
"全産業","女","完全失業者","30～34歳","1974-03",30000,1.4
"全産業","女","完全失業者","30～34歳","1974-04",20000,0.9
"全産業","女","完全失業者","30～34歳","1974-05",20000,0.9
"全産業","女","完全失業者","30～34歳","1974-06",30000,1.4
"全産業","女","完全失業者","30～34歳","1974-07",20000,1
"全産業","女","完全失業者","30～34歳","1974-08",40000,1.9
"全産業","女","完全失業者","30～34歳","1974-09",30000,1.4
"全産業","女","完全失業者","30～34歳","1974-10",40000,1.9
"全産業","女","完全失業者","30～34歳","1974-11",40000,1.9
"全産業","女","完全失業者","30～34歳","1974-12",40000,2
"全産業","女","完全失業者","30～34歳","1975-01",50000,2.6
"全産業","女","完全失業者","30～34歳","1975-02",40000,2.1
"全産業","女","完全失業者","30～34歳","1975-03",50000,2.5
"全産業","女","完全失業者","30～34歳","1975-04",50000,2.5
"全産業","女","完全失業者","30～34歳","1975-05",40000,1.9
"全産業","女","完全失業者","30～34歳","1975-06",40000,1.8
"全産業","女","完全失業者","30～34歳","1975-07",30000,1.4
"全産業","女","完全失業者","30～34歳","1975-08",50000,2.5
"全産業","女","完全失業者","30～34歳","1975-09",40000,2
"全産業","女","完全失業者","30～34歳","1975-10",40000,2
"全産業","女","完全失業者","30～34歳","1975-11",30000,1.5
"全産業","女","完全失業者","30～34歳","1975-12",40000,1.9
"全産業","女","完全失業者","30～34歳","1976-01",40000,2.1
"全産業","女","完全失業者","30～34歳","1976-02",40000,2.1
"全産業","女","完全失業者","30～34歳","1976-03",40000,2.1
"全産業","女","完全失業者","30～34歳","1976-04",40000,2
"全産業","女","完全失業者","30～34歳","1976-05",40000,2
"全産業","女","完全失業者","30～34歳","1976-06",30000,1.5
"全産業","女","完全失業者","30～34歳","1976-07",30000,1.5
"全産業","女","完全失業者","30～34歳","1976-08",30000,1.6
"全産業","女","完全失業者","30～34歳","1976-09",40000,2
"全産業","女","完全失業者","30～34歳","1976-10",40000,2
"全産業","女","完全失業者","30～34歳","1976-11",40000,2
"全産業","女","完全失業者","30～34歳","1976-12",30000,1.6
"全産業","女","完全失業者","30～34歳","1977-01",40000,2.2
"全産業","女","完全失業者","30～34歳","1977-02",30000,1.6
"全産業","女","完全失業者","30～34歳","1977-03",50000,2.5
"全産業","女","完全失業者","30～34歳","1977-04",50000,2.4
"全産業","女","完全失業者","30～34歳","1977-05",50000,2.4
"全産業","女","完全失業者","30～34歳","1977-06",50000,2.3
"全産業","女","完全失業者","30～34歳","1977-07",50000,2.4
"全産業","女","完全失業者","30～34歳","1977-08",30000,1.5
"全産業","女","完全失業者","30～34歳","1977-09",40000,1.8
"全産業","女","完全失業者","30～34歳","1977-10",60000,2.7
"全産業","女","完全失業者","30～34歳","1977-11",50000,2.3
"全産業","女","完全失業者","30～34歳","1977-12",50000,2.3
"全産業","女","完全失業者","30～34歳","1978-01",50000,2.4
"全産業","女","完全失業者","30～34歳","1978-02",70000,3.2
"全産業","女","完全失業者","30～34歳","1978-03",40000,1.8
"全産業","女","完全失業者","30～34歳","1978-04",60000,2.6
"全産業","女","完全失業者","30～34歳","1978-05",60000,2.6
"全産業","女","完全失業者","30～34歳","1978-06",50000,2.1
"全産業","女","完全失業者","30～34歳","1978-07",50000,2.2
"全産業","女","完全失業者","30～34歳","1978-08",70000,3.2
"全産業","女","完全失業者","30～34歳","1978-09",70000,3.1
"全産業","女","完全失業者","30～34歳","1978-10",60000,2.5
"全産業","女","完全失業者","30～34歳","1978-11",60000,2.5
"全産業","女","完全失業者","30～34歳","1978-12",40000,1.7
"全産業","女","完全失業者","30～34歳","1979-01",50000,2.2
"全産業","女","完全失業者","30～34歳","1979-02",50000,2.2
"全産業","女","完全失業者","30～34歳","1979-03",80000,3.5
"全産業","女","完全失業者","30～34歳","1979-04",70000,2.9
"全産業","女","完全失業者","30～34歳","1979-05",50000,2.1
"全産業","女","完全失業者","30～34歳","1979-06",50000,2.1
"全産業","女","完全失業者","30～34歳","1979-07",50000,2.1
"全産業","女","完全失業者","30～34歳","1979-08",60000,2.6
"全産業","女","完全失業者","30～34歳","1979-09",50000,2.1
"全産業","女","完全失業者","30～34歳","1979-10",60000,2.4
"全産業","女","完全失業者","30～34歳","1979-11",60000,2.4
"全産業","女","完全失業者","30～34歳","1979-12",60000,2.5
"全産業","女","完全失業者","30～34歳","1980-01",60000,2.5
"全産業","女","完全失業者","30～34歳","1980-02",50000,2.1
"全産業","女","完全失業者","30～34歳","1980-03",70000,2.8
"全産業","女","完全失業者","30～34歳","1980-04",60000,2.4
"全産業","女","完全失業者","30～34歳","1980-05",50000,1.9
"全産業","女","完全失業者","30～34歳","1980-06",50000,2
"全産業","女","完全失業者","30～34歳","1980-07",40000,1.6
"全産業","女","完全失業者","30～34歳","1980-08",50000,2
"全産業","女","完全失業者","30～34歳","1980-09",70000,2.7
"全産業","女","完全失業者","30～34歳","1980-10",70000,2.7
"全産業","女","完全失業者","30～34歳","1980-11",70000,2.6
"全産業","女","完全失業者","30～34歳","1980-12",60000,2.3
"全産業","女","完全失業者","30～34歳","1981-01",60000,2.4
"全産業","女","完全失業者","30～34歳","1981-02",60000,2.4
"全産業","女","完全失業者","30～34歳","1981-03",70000,2.6
"全産業","女","完全失業者","30～34歳","1981-04",70000,2.5
"全産業","女","完全失業者","30～34歳","1981-05",70000,2.5
"全産業","女","完全失業者","30～34歳","1981-06",80000,2.9
"全産業","女","完全失業者","30～34歳","1981-07",70000,2.5
"全産業","女","完全失業者","30～34歳","1981-08",60000,2.2
"全産業","女","完全失業者","30～34歳","1981-09",70000,2.5
"全産業","女","完全失業者","30～34歳","1981-10",60000,2.1
"全産業","女","完全失業者","30～34歳","1981-11",70000,2.4
"全産業","女","完全失業者","30～34歳","1981-12",80000,2.9
"全産業","女","完全失業者","30～34歳","1982-01",70000,2.6
"全産業","女","完全失業者","30～34歳","1982-02",80000,2.9
"全産業","女","完全失業者","30～34歳","1982-03",70000,2.6
"全産業","女","完全失業者","30～34歳","1982-04",70000,2.6
"全産業","女","完全失業者","30～34歳","1982-05",80000,3
"全産業","女","完全失業者","30～34歳","1982-06",80000,2.9
"全産業","女","完全失業者","30～34歳","1982-07",70000,2.5
"全産業","女","完全失業者","30～34歳","1982-08",60000,2.3
"全産業","女","完全失業者","30～34歳","1982-09",80000,2.9
"全産業","女","完全失業者","30～34歳","1982-10",80000,2.9
"全産業","女","完全失業者","30～34歳","1982-11",80000,3
"全産業","女","完全失業者","30～34歳","1982-12",60000,2.3
"全産業","女","完全失業者","30～34歳","1983-01",80000,3.1
"全産業","女","完全失業者","30～34歳","1983-02",90000,3.5
"全産業","女","完全失業者","30～34歳","1983-03",90000,3.4
"全産業","女","完全失業者","30～34歳","1983-04",100000,3.7
"全産業","女","完全失業者","30～34歳","1983-05",90000,3.3
"全産業","女","完全失業者","30～34歳","1983-06",90000,3.3
"全産業","女","完全失業者","30～34歳","1983-07",90000,3.5
"全産業","女","完全失業者","30～34歳","1983-08",90000,3.5
"全産業","女","完全失業者","30～34歳","1983-09",70000,2.7
"全産業","女","完全失業者","30～34歳","1983-10",70000,2.7
"全産業","女","完全失業者","30～34歳","1983-11",70000,2.7
"全産業","女","完全失業者","30～34歳","1983-12",80000,3.2
"全産業","女","完全失業者","30～34歳","1984-01",90000,3.7
"全産業","女","完全失業者","30～34歳","1984-02",70000,2.9
"全産業","女","完全失業者","30～34歳","1984-03",70000,2.9
"全産業","女","完全失業者","30～34歳","1984-04",70000,2.8
"全産業","女","完全失業者","30～34歳","1984-05",70000,2.9
"全産業","女","完全失業者","30～34歳","1984-06",90000,3.6
"全産業","女","完全失業者","30～34歳","1984-07",80000,3.3
"全産業","女","完全失業者","30～34歳","1984-08",70000,3
"全産業","女","完全失業者","30～34歳","1984-09",60000,2.4
"全産業","女","完全失業者","30～34歳","1984-10",60000,2.4
"全産業","女","完全失業者","30～34歳","1984-11",90000,3.7
"全産業","女","完全失業者","30～34歳","1984-12",60000,2.6
"全産業","女","完全失業者","30～34歳","1985-01",70000,3.1
"全産業","女","完全失業者","30～34歳","1985-02",70000,3
"全産業","女","完全失業者","30～34歳","1985-03",60000,2.6
"全産業","女","完全失業者","30～34歳","1985-04",60000,2.6
"全産業","女","完全失業者","30～34歳","1985-05",70000,3
"全産業","女","完全失業者","30～34歳","1985-06",90000,4
"全産業","女","完全失業者","30～34歳","1985-07",90000,3.9
"全産業","女","完全失業者","30～34歳","1985-08",70000,3.1
"全産業","女","完全失業者","30～34歳","1985-09",60000,2.6
"全産業","女","完全失業者","30～34歳","1985-10",70000,3
"全産業","女","完全失業者","30～34歳","1985-11",70000,3.2
"全産業","女","完全失業者","30～34歳","1985-12",60000,2.8
"全産業","女","完全失業者","30～34歳","1986-01",80000,3.7
"全産業","女","完全失業者","30～34歳","1986-02",70000,3.3
"全産業","女","完全失業者","30～34歳","1986-03",60000,2.8
"全産業","女","完全失業者","30～34歳","1986-04",70000,3.2
"全産業","女","完全失業者","30～34歳","1986-05",70000,3.3
"全産業","女","完全失業者","30～34歳","1986-06",60000,2.8
"全産業","女","完全失業者","30～34歳","1986-07",60000,2.7
"全産業","女","完全失業者","30～34歳","1986-08",80000,3.7
"全産業","女","完全失業者","30～34歳","1986-09",70000,3.2
"全産業","女","完全失業者","30～34歳","1986-10",80000,3.6
"全産業","女","完全失業者","30～34歳","1986-11",60000,2.8
"全産業","女","完全失業者","30～34歳","1986-12",60000,3
"全産業","女","完全失業者","30～34歳","1987-01",70000,3.5
"全産業","女","完全失業者","30～34歳","1987-02",60000,3
"全産業","女","完全失業者","30～34歳","1987-03",60000,2.9
"全産業","女","完全失業者","30～34歳","1987-04",90000,4.1
"全産業","女","完全失業者","30～34歳","1987-05",90000,4.2
"全産業","女","完全失業者","30～34歳","1987-06",70000,3.3
"全産業","女","完全失業者","30～34歳","1987-07",50000,2.4
"全産業","女","完全失業者","30～34歳","1987-08",60000,2.9
"全産業","女","完全失業者","30～34歳","1987-09",50000,2.4
"全産業","女","完全失業者","30～34歳","1987-10",60000,2.9
"全産業","女","完全失業者","30～34歳","1987-11",60000,2.8
"全産業","女","完全失業者","30～34歳","1987-12",50000,2.4
"全産業","女","完全失業者","30～34歳","1988-01",60000,3
"全産業","女","完全失業者","30～34歳","1988-02",60000,3.1
"全産業","女","完全失業者","30～34歳","1988-03",60000,2.9
"全産業","女","完全失業者","30～34歳","1988-04",70000,3.3
"全産業","女","完全失業者","30～34歳","1988-05",60000,2.8
"全産業","女","完全失業者","30～34歳","1988-06",40000,1.9
"全産業","女","完全失業者","30～34歳","1988-07",70000,3.3
"全産業","女","完全失業者","30～34歳","1988-08",70000,3.5
"全産業","女","完全失業者","30～34歳","1988-09",60000,3
"全産業","女","完全失業者","30～34歳","1988-10",50000,2.6
"全産業","女","完全失業者","30～34歳","1988-11",50000,2.5
"全産業","女","完全失業者","30～34歳","1988-12",50000,2.5
"全産業","女","完全失業者","30～34歳","1989-01",50000,2.6
"全産業","女","完全失業者","30～34歳","1989-02",60000,3.1
"全産業","女","完全失業者","30～34歳","1989-03",70000,3.5
"全産業","女","完全失業者","30～34歳","1989-04",70000,3.4
"全産業","女","完全失業者","30～34歳","1989-05",60000,2.9
"全産業","女","完全失業者","30～34歳","1989-06",50000,2.4
"全産業","女","完全失業者","30～34歳","1989-07",50000,2.5
"全産業","女","完全失業者","30～34歳","1989-08",50000,2.5
"全産業","女","完全失業者","30～34歳","1989-09",50000,2.5
"全産業","女","完全失業者","30～34歳","1989-10",60000,3
"全産業","女","完全失業者","30～34歳","1989-11",50000,2.5
"全産業","女","完全失業者","30～34歳","1989-12",60000,3
"全産業","女","完全失業者","30～34歳","1990-01",70000,3.5
"全産業","女","完全失業者","30～34歳","1990-02",60000,3
"全産業","女","完全失業者","30～34歳","1990-03",50000,2.5
"全産業","女","完全失業者","30～34歳","1990-04",60000,3
"全産業","女","完全失業者","30～34歳","1990-05",70000,3.5
"全産業","女","完全失業者","30～34歳","1990-06",50000,2.4
"全産業","女","完全失業者","30～34歳","1990-07",50000,2.5
"全産業","女","完全失業者","30～34歳","1990-08",60000,3
"全産業","女","完全失業者","30～34歳","1990-09",60000,2.9
"全産業","女","完全失業者","30～34歳","1990-10",50000,2.5
"全産業","女","完全失業者","30～34歳","1990-11",30000,1.5
"全産業","女","完全失業者","30～34歳","1990-12",40000,2
"全産業","女","完全失業者","30～34歳","1991-01",40000,2
"全産業","女","完全失業者","30～34歳","1991-02",50000,2.5
"全産業","女","完全失業者","30～34歳","1991-03",50000,2.5
"全産業","女","完全失業者","30～34歳","1991-04",70000,3.5
"全産業","女","完全失業者","30～34歳","1991-05",60000,3
"全産業","女","完全失業者","30～34歳","1991-06",50000,2.4
"全産業","女","完全失業者","30～34歳","1991-07",40000,1.9
"全産業","女","完全失業者","30～34歳","1991-08",50000,2.4
"全産業","女","完全失業者","30～34歳","1991-09",70000,3.4
"全産業","女","完全失業者","30～34歳","1991-10",70000,3.4
"全産業","女","完全失業者","30～34歳","1991-11",50000,2.5
"全産業","女","完全失業者","30～34歳","1991-12",40000,2
"全産業","女","完全失業者","30～34歳","1992-01",60000,3
"全産業","女","完全失業者","30～34歳","1992-02",60000,3.1
"全産業","女","完全失業者","30～34歳","1992-03",80000,4
"全産業","女","完全失業者","30～34歳","1992-04",60000,2.9
"全産業","女","完全失業者","30～34歳","1992-05",60000,3
"全産業","女","完全失業者","30～34歳","1992-06",70000,3.5
"全産業","女","完全失業者","30～34歳","1992-07",60000,3
"全産業","女","完全失業者","30～34歳","1992-08",60000,3
"全産業","女","完全失業者","30～34歳","1992-09",60000,3
"全産業","女","完全失業者","30～34歳","1992-10",70000,3.4
"全産業","女","完全失業者","30～34歳","1992-11",50000,2.4
"全産業","女","完全失業者","30～34歳","1992-12",50000,2.4
"全産業","女","完全失業者","30～34歳","1993-01",60000,3
"全産業","女","完全失業者","30～34歳","1993-02",50000,2.5
"全産業","女","完全失業者","30～34歳","1993-03",50000,2.5
"全産業","女","完全失業者","30～34歳","1993-04",60000,3
"全産業","女","完全失業者","30～34歳","1993-05",60000,2.9
"全産業","女","完全失業者","30～34歳","1993-06",70000,3.4
"全産業","女","完全失業者","30～34歳","1993-07",70000,3.4
"全産業","女","完全失業者","30～34歳","1993-08",80000,4
"全産業","女","完全失業者","30～34歳","1993-09",70000,3.5
"全産業","女","完全失業者","30～34歳","1993-10",70000,3.3
"全産業","女","完全失業者","30～34歳","1993-11",80000,3.8
"全産業","女","完全失業者","30～34歳","1993-12",80000,3.8
"全産業","女","完全失業者","30～34歳","1994-01",90000,4.2
"全産業","女","完全失業者","30～34歳","1994-02",90000,4.3
"全産業","女","完全失業者","30～34歳","1994-03",80000,4
"全産業","女","完全失業者","30～34歳","1994-04",60000,2.9
"全産業","女","完全失業者","30～34歳","1994-05",70000,3.3
"全産業","女","完全失業者","30～34歳","1994-06",70000,3.3
"全産業","女","完全失業者","30～34歳","1994-07",70000,3.4
"全産業","女","完全失業者","30～34歳","1994-08",80000,3.9
"全産業","女","完全失業者","30～34歳","1994-09",100000,4.8
